fips,PopDensity,Male,RuralCont,EconArea,HouseholdSize,noHealthInsurance,noHighSchool,Poverty,logPopDensity,PercentEduHealthSoc,SES,Household,HousingType,Asthma,Cancer,COPD,Stroke,HF,HTN,KD,WBSeg,WNWSeg
1027,21.91370289,48.71174915,0,19.0,2.41,17.2,26.7,18.1,3.087112144,17.2,0.8162,0.6673,0.1579,4.1586,6.1407,16.3622,2.9149,18.1112,65.8764,25.8842,19.74940201,21.57661283
1029,26.62024638,49.22870557,0,11.0,2.51,16.8,24.2,16.1,3.281672069,19.1,0.8694,0.6632,0.1,3.9132,6.7028,17.2414,3.952,15.9241,64.5486,26.3076,39.993162,34.27120295
1031,77.09029854,49.18039051,1,48.0,2.49,15.3,14.6,15.5,4.344977443,22.3,0.5373,0.8067,0.1923,6.7958,8.4197,15.4403,5.0718,14.9282,68.2199,23.3479,37.92111264,29.59042195
1033,93.21487631,47.80507232,1,76.0,2.37,12.1,16.1,15.4,4.534907326,20.8,0.6519,0.6858,0.1025,4.6383,7.2547,18.0674,3.6373,13.3003,71.5263,25.3915,28.03403889,24.16804045
1035,14.19379881,47.716913899999994,0,112.0,2.34,15.3,21.0,23.7,2.652805166,18.5,0.9529,0.9713,0.213,3.6448,8.0651,19.4261,6.1264,18.9221,71.3067,20.3567,22.08136685,21.62651092
1037,16.3811777,50.03282378,0,114.0,2.38,15.5,23.2,17.4,2.796132974,18.2,0.693,0.3836,0.2913,4.7253,7.1429,15.4396,4.3407,14.6154,64.4505,29.4505,53.69645301,53.48003620000001
1039,35.95384586,48.38727091,0,48.0,2.39,15.3,18.0,17.7,3.582236056,17.5,0.8232,0.9079999999999999,0.4702,4.6284,7.4457,19.788,9.458,19.2112,70.8881,29.2192,41.68256387,39.08743219
1041,22.62006438,48.54051699,0,114.0,2.44,15.6,20.7,19.9,3.1188373169999997,21.3,0.7271,0.8596,0.2353,5.1765,8.0941,16.8471,5.1765,16.3765,65.1294,32.0471,13.02189072,13.0848574
1043,113.99488319999999,49.43176392,1,19.0,2.49,16.2,17.9,13.8,4.736153563999999,20.6,0.6895,0.4444,0.3945,4.0968,7.3503,15.0072,4.0542,22.9197,65.6333,23.1411,83.56335697,24.17849634
1045,87.62719415,49.24347189,1,48.0,2.46,12.5,14.0,17.7,4.473091385,18.7,0.779,0.7463,0.455,6.3001,7.5347,16.7749,4.0092,14.6875,66.6158,26.8678,32.99628656,29.982801300000002
1047,38.00590585,46.1823852,1,114.0,2.52,13.7,18.7,27.9,3.637741565,23.4,0.9669,0.9478,0.8392,5.3186,7.8544,11.7405,4.3636,20.9287,69.3891,28.2397,50.77794658,50.39539319
1049,92.02666358,49.74899669,0,76.0,2.62,22.8,26.4,19.5,4.522078357,16.6,0.8035,0.7354,0.4779,4.1051,6.0895,17.9183,3.5311,16.5759,64.7374,25.6907,50.47230423,32.18180597
1051,131.30416499999998,48.31484195,1,114.0,2.61,11.0,13.6,12.0,4.877516502,19.6,0.4911,0.5422,0.5177,3.7369,7.1218,14.1754,4.3503,15.1636,61.2108,23.1826,26.54084214,26.13648596
1053,38.76179794,50.29618104,0,112.0,2.48,18.9,19.0,23.3,3.657435173,19.3,0.9557,0.6819,0.5839,4.1126,7.9103,14.5609,4.4276,16.784000000000002,65.4316,25.8614,36.77284638,34.72318484
1055,191.1587132,48.39832597,1,76.0,2.43,16.0,16.9,18.1,5.2531040419999995,23.8,0.7169,0.7587,0.2904,7.4458,6.7801,20.0384,4.2136,19.2081,67.2866,31.1419,63.87339535,58.78047138
1057,25.97266036,48.68727763,0,19.0,2.39,14.5,20.4,19.4,3.25704446,23.6,0.8306,0.8071,0.5454,5.3623,7.7391,20.6667,4.7826,18.7246,68.2319,30.1449,49.27090191,49.23012352
1059,49.48092518,50.32204579,0,76.0,2.56,19.9,23.6,20.5,3.901587245,20.0,0.8713,0.6622,0.5275,3.5061,6.7039,19.2256,4.0069,15.758,68.9655,24.5039,56.92458227,51.00729701
1061,45.73562438,48.82570134,1,48.0,2.43,18.1,21.0,21.7,3.822877521,20.3,0.9376,0.9169,0.2716,6.5,6.9038,16.6538,4.2308,16.8462,65.6923,26.7692,23.60102655,19.95948735
1063,12.53419048,47.20749599,0,19.0,2.39,14.7,23.4,33.2,2.5284601490000003,26.3,0.9959,0.9717,0.9554,8.6147,9.0803,10.5355,4.1909,15.7159,69.1502,27.1246,8.371516037000001,9.674840439
1065,22.75211976,47.43703501,1,19.0,2.46,13.7,18.9,25.1,3.1246583169999997,25.3,0.9334,0.9634,0.9347,6.1,7.2667,11.9333,3.6,15.6667,65.6667,27.1,37.40204086,37.65604869
1067,30.62750334,48.29410055,1,48.0,2.45,15.3,19.4,17.0,3.421898407,24.1,0.6971,0.6374,0.2713,6.8977,7.9171,12.5382,4.6891,13.8294,65.6133,26.0618,24.97350654,24.97235809
1069,182.61184509999998,47.81549272,1,48.0,2.44,14.4,14.7,16.6,5.207362835,23.8,0.6943,0.8542,0.3502,6.3994,8.7101,11.9997,4.4816,14.377,66.7777,25.9306,48.11854602,43.91141284
1071,47.89631403,49.13609422,0,76.0,2.45,16.5,18.6,16.6,3.86903855,19.8,0.7927,0.5635,0.3231,4.9842,7.0882,16.1454,4.1292,18.0018,67.5293,29.6467,44.79878313,22.51219629
1073,592.6256209,47.25854233,2,19.0,2.44,12.7,10.6,16.7,6.384562869,25.8,0.5185,0.5833,0.6211,5.4367,7.9714,10.3578,4.015,14.2888,61.0979,26.2303,63.97786086,60.31224938
1075,22.82384062,48.967765299999996,0,19.0,2.35,14.5,20.5,18.7,3.127805631,19.2,0.8726,0.7214,0.3251,3.5294,7.5676,16.9475,3.4022,17.5199,64.8967,26.8998,6.098030112000001,5.414952099999999
1077,138.8782387,47.97851805,1,76.0,2.35,14.1,14.1,13.7,4.933597569,22.6,0.4946,0.2451,0.5622,4.6934,7.2372,14.9149,4.3121,13.0152,66.7718,22.3493,45.70720622,43.60964832
1079,47.66896392,48.70003645,1,76.0,2.5,17.5,22.0,16.8,3.864280535,17.6,0.7373,0.5186,0.2028,4.3962,8.081,18.0773,2.7727,17.0011,70.7041,28.7851,68.74179040000001,36.89199506
1081,270.8331962,49.13031323,1,39.0,2.44,12.8,10.1,17.8,5.601503119,29.4,0.5465,0.1522,0.9214,4.8472,7.285,12.0967,3.9375,15.5437,64.3923,22.9282,34.50846475,30.178651199999997
1083,176.65285569999998,49.98635192,1,76.0,2.54,14.1,16.3,11.9,5.174186539,17.8,0.5812,0.2999,0.4521,5.4414,8.2291,13.4292,3.5829,15.1984,66.2348,26.8227,41.01686552,31.65129818
1085,13.58550656,46.9874563,1,114.0,2.57,13.8,24.0,25.9,2.60900353,22.1,0.9732,0.9803,0.4954,4.8182,7.5455,9.6364,5.1818,15.0909,65.7273,28.5455,25.38773751,25.47207713
1087,29.67366848,45.48372814,0,39.0,2.32,13.1,18.4,30.6,3.3902600689999995,33.9,0.9494,0.5772,0.915,4.2354,9.2733,9.9866,5.2162,18.1899,66.1614,27.2849,55.94471468,55.06569311
1089,465.21164189999996,48.90361992,1,76.0,2.43,11.8,9.2,12.8,6.142492446,20.4,0.2863,0.1219,0.3836,6.2638,9.0986,10.9247,4.5154,13.6479,65.514,29.8033,47.41045904,39.96910716
1091,19.30943412,46.85893018,0,112.0,2.43,12.6,16.8,22.8,2.9605937910000004,24.2,0.8643,0.8048,0.4088,4.9471,6.7438,11.8632,3.3227,18.9761,66.921,28.1565,28.81777577,28.801919899999998
1093,40.02344097,49.23087279999999,0,19.0,2.36,14.5,19.3,19.3,3.689465307,22.0,0.778,0.8475,0.4209,3.6176,6.3492,20.395,3.5253,15.3931,67.1835,24.5478,33.37134272,30.00337723
1095,171.02714550000002,49.30766528,1,76.0,2.57,20.8,20.0,20.1,5.141822288999999,18.4,0.7427,0.7682,0.3149,4.6147,6.7193,18.7247,4.9853,18.1094,65.1867,25.2412,50.35430147,26.62089659
1097,336.0961088,47.52401926,1,112.0,2.56,15.2,13.7,19.7,5.817397157,24.0,0.6815,0.5899,0.723,4.6862,8.442,11.6754,4.6893,17.0201,61.7805,25.898000000000003,55.97460578,50.62611551
1099,20.21410395,47.60044374,0,112.0,2.48,16.3,17.0,23.8,3.006380576,20.2,0.9551,0.5056,0.3728,2.9412,7.6738,11.6845,5.1337,16.5241,62.0856,22.246,35.18297907,32.74652615
1101,288.7931144,46.97597202,1,114.0,2.45,14.3,14.3,21.3,5.665710565,21.9,0.6984,0.7641,0.7463,3.9534,8.2375,9.4535,4.4876,15.1216,62.3639,24.7125,51.42601709,47.9900365
1103,206.57817519999998,49.20495659,1,76.0,2.5,14.9,17.5,14.8,5.330678913,19.4,0.5838,0.6702,0.5775,4.9891,8.8557,16.011,3.6197,15.5677,65.9801,27.3416,52.95489368,46.17882316
1105,12.3989106,46.53143562,0,114.0,2.5,15.1,20.0,37.2,2.5176086140000002,27.4,0.9879,0.9561,0.9940000000000001,5.5704,7.3915,13.1227,4.0171,19.6572,70.7552,27.9057,19.63738612,19.64016455
1107,22.61149749,50.24586051,1,19.0,2.42,14.6,20.2,22.3,3.118458515,20.7,0.9156,0.638,0.8163,4.9636,7.8222,13.8514,4.6518,15.6965,72.6091,25.3378,36.80867952,34.963825
1109,49.27018703,48.07332246,0,114.0,2.34,16.0,18.9,27.7,3.897319173,23.7,0.9143,0.2846,0.9233,4.522,6.5541,10.9903,3.6634,12.8506,66.2851,30.395,26.38321932,22.30101942
1111,39.13874774,48.75451105,0,11.0,2.46,16.8,21.4,17.0,3.667112967,18.3,0.7252,0.4814,0.8157,2.9814,6.1828,14.7116,3.3236,17.1065,67.1799,27.2727,26.61826473,25.07708113
1113,90.4030321,47.90635082,1,39.0,2.47,14.9,17.1,23.2,4.504277808,21.3,0.8433,0.88,0.7768,4.9502,7.4253,13.6842,4.808,18.4353,66.771,30.5405,40.75696643,37.99301452
1115,141.6553252,49.54866387,2,19.0,2.58,12.9,15.8,13.5,4.95339682,17.6,0.5475,0.3088,0.2502,6.2434,6.8664,15.0318,4.3081,16.2911,65.9597,25.8616,30.16084771,25.91400023
1117,277.35212060000003,48.32431489,2,19.0,2.6,9.9,7.9,7.4,5.625287892,21.7,0.0841,0.0691,0.1764,5.7267,9.0332,10.5859,3.8345,13.6158,61.4848,24.8806,29.75881371,25.92092223
1119,13.74835434,45.73911644,0,80.0,2.32,14.0,17.3,35.9,2.620919132,34.3,0.9561,0.5829,0.9866,4.2344,6.8862,9.5381,4.4910000000000005,15.5689,73.0539,25.0642,28.51033058,27.09427153
1121,108.5507207,48.11198079,1,19.0,2.48,13.1,19.5,18.3,4.687217536,21.7,0.8729,0.7797,0.7985,4.7794,7.0868,14.92,4.4401,16.1803,63.5288,26.7475,30.319774600000006,28.252678399999997
1123,56.33757606,48.46037605,0,114.0,2.42,15.1,19.2,18.3,4.031361738,23.7,0.8771,0.8848,0.8685,4.056,7.183,16.9698,4.6317,18.9847,64.281,29.1247,36.28043769,35.23314944
1125,158.39228300000002,48.13832963,1,19.0,2.42,11.7,11.8,15.9,5.065074759,30.6,0.6,0.1324,0.809,6.5324,8.1977,15.022,4.4123,14.7157,68.2571,28.795,52.96424443,49.14821363
1127,80.28539289,48.77442106,2,19.0,2.49,15.0,20.0,17.4,4.385587698,22.5,0.8685,0.7813,0.4492,4.9953,7.9712,20.2645,4.6764,21.0557,69.9811,35.0732,40.00048103,30.50947707
1129,15.11372789,49.00771775,0,112.0,2.58,17.5,17.6,20.2,2.715603462,19.6,0.8777,0.767,0.2566,3.5189,6.3914,9.0126,3.6625,16.1221,59.9282,20.6822,26.12877568,33.11912598
1131,11.6747327,47.45011086,0,112.0,2.58,13.7,20.9,32.0,2.457426908,20.6,0.9882,0.7883,0.6176,4.0774,7.9489,8.0725,3.7891,16.1038,65.0329,24.1351,19.25785755,17.86771905
1133,38.54775033,49.20648356,0,19.0,2.38,16.0,22.8,21.3,3.6518977410000004,19.6,0.8334,0.7896,0.5084,4.2247,6.662000000000001,24.7911,4.039,19.1968,70.1486,24.7214,1.0,28.90344119
2013,0.47794739,67.51573269,0,8.0,2.56,29.2,14.2,14.6,-0.738254615,8.3,0.3376,0.0446,0.9351,4.5616,6.5383,14.6552,2.4879,10.1521,41.3793,19.8276,1.0,1.0
2016,1.283289449,65.95669152,0,8.0,2.49,20.9,11.7,8.1,0.24942666300000002,8.5,0.0987,0.0277,0.9955,4.5616,6.5383,7.43080763,2.4879,10.1521,34.2857,20.0,1.0,10.55579498
2020,168.9466645,50.85694444,1,8.0,2.64,14.7,6.6,9.6,5.12958307,23.0,0.1325,0.2557,0.8176,4.5616,6.5383,7.3471,2.4879,10.1521,41.1064,19.0715,38.379521999999994,30.96778128
2050,,51.58816491,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.9624,0.5597,0.9478,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,13.87225549,58.04081662
2060,,52.3923445,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.1857,0.1792,0.887,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,1.0
2068,,55.93705293,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.1561,0.0032,0.5536,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,1.0
2070,,50.71196094,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.7341,0.6501,0.9093,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,49.84911943
2090,,53.78992039,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.1876,0.1882,0.7529,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,43.37566595,21.4577354
2100,,49.84189723,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.0484,0.1977,0.48200000000000004,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,1.0
2105,,53.2122905,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.3344,0.2139,0.7794,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,3.542510122
2110,,50.86320135,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.1025,0.0226,0.9322,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,25.88700779,22.71754997
2122,,52.16154527,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.3169,0.2572,0.7402,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,64.05262425,23.87953639
2130,,51.13301201,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.2452,0.3524,0.9242,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,23.91565424,23.25868291
2150,,53.06970303,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.2354,0.5629,0.9535,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,19.23191621
2158,,52.65816695,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.9936,0.5912,0.6804,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,1.0
2164,,51.0678392,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.7532,0.6985,0.7195,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,1.0
2170,,51.89213143,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.3529,0.2783,0.262,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,49.1732261,15.05618109
2180,,52.64894042,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.8962,0.5387,0.9102,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,56.083276399999995
2185,,62.35760781,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.3261,0.4378,0.9924,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,18.75520746
2188,,53.78559244,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.9102,0.5482,0.9656,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,50.55796274
2195,,51.92896509,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.1643,0.8927,0.93,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,1.0
2198,,54.90891504,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.5885,0.8424,0.8943,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,36.69668523
2220,,50.97138820000001,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.0576,0.1917,0.9417,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,21.37116119
2230,,52.40912933,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.1532,0.0099,0.8115,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,1.0
2240,,55.02683882,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.4064,0.3512,0.7259,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,46.70660881
2261,,53.02108237,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.1503,0.0557,0.8513,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,22.95680477
2275,,51.99840128,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.2787,0.6348,0.8052,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,1.0
2282,,55.44041451,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.2115,0.4062,0.9612,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,1.0
2290,,52.77246654,0,,2.636255325,14.98055702,6.7821544860000005,9.627726613,,22.55973176,0.8873,0.8459,0.7762,4.5616,6.5383,7.43080763,2.4879,10.1521,40.98006727,19.09761122,1.0,26.95432754
4001,6.419903692999999,49.35802023,0,128.0,3.1,23.0,21.4,33.1,1.859403116,37.9,0.9793,0.8007,0.9118,6.0198,3.4619999999999997,6.6262,2.1830000000000003,9.7795,47.2988,23.4289,64.07361162,90.4188697
4003,20.42301835,50.63213735,1,169.0,2.46,12.3,12.9,16.1,3.016662615,21.5,0.6732,0.8017,0.9359999999999999,4.1637,7.3541,9.3819,2.6388,10.4256,48.7806,20.6889,52.18117666,24.86765946
4005,7.705937357000001,49.29117065,1,58.0,2.69,14.8,10.3,18.4,2.041991117,28.3,0.6373,0.0366,0.9713,4.7994,5.691,6.5687,2.5564,7.8643,44.5389,21.2037,50.17805153,59.29009612
4007,11.35325656,49.59272835,1,128.0,2.39,15.4,15.0,24.1,2.429504625,24.5,0.8573,0.8819,0.6689,4.3495,7.066,10.7345,3.1654,12.3055,50.8242,20.7956,64.09736767,66.85487693
4009,8.401548912,53.58034864,0,128.0,3.01,12.2,14.2,20.9,2.1284160830000003,25.2,0.8901,0.6065,0.9854,3.4579,5.8879,8.1308,2.5545,10.0312,48.567,20.0312,61.19238303,73.72207183
4011,5.153190497,51.7582649,0,128.0,2.64,9.8,10.3,10.1,1.639616037,13.1,0.5178,0.5989,0.3537,3.2854,5.6468,8.3162,2.0534,10.1643,48.5626,20.3285,31.64645522,25.65125139
4012,4.691052375,51.26018571,0,97.0,2.19,22.9,22.8,20.9,1.545656944,12.9,0.9105,0.7065,0.7514,3.681,6.8763,11.6309,2.9141,14.7751,50.3323,24.7188,88.73239437,67.04913549
4013,487.53758089999997,49.43200338,2,128.0,2.67,13.9,12.9,13.5,6.189367377000001,20.9,0.4175,0.3378,0.7259,5.7561,9.6084,9.3786,3.5901,10.2863,53.7162,25.0522,41.70563804,32.39374714
4015,15.94017916,50.59218309,1,92.0,2.39,15.2,15.3,17.3,2.7688429130000003,20.4,0.7541,0.7861,0.851,3.7729,8.1663,15.1192,3.7604,14.1885,56.6564,24.0762,54.02137402,23.25406559
4017,11.14767015,50.00631063,1,128.0,2.95,18.3,17.4,26.4,2.411230521,28.1,0.9599,0.9573,0.9618,5.7641,5.1447,9.8723,2.5913,9.6448,48.2493,21.2047,59.47055978,81.32892186
4019,113.99525849999999,49.23196207,1,169.0,2.46,12.7,11.8,16.6,4.736156856,25.1,0.6061,0.5689,0.9825,5.6266,9.1762,8.0764,3.0054,9.0079,49.2995,22.0213,41.52575361,33.27079203
4021,86.25095749,52.06692467,2,128.0,2.78,13.2,14.8,13.0,4.457261157,21.5,0.6962,0.7014,0.8271,5.7107,8.5896,10.2782,3.5187,10.1654,54.9202,25.4936,40.87778481,33.527264
4023,37.59176018,48.20637447,1,169.0,3.05,17.1,24.6,23.6,3.626784882,19.7,0.9497,0.8370000000000001,0.4448,3.0238,6.8189,4.7208,2.3141,6.8806,41.623000000000005,17.7723,68.30072822,16.0779576
4025,28.94060442,48.864520899999995,1,128.0,2.28,14.3,9.8,13.9,3.3652456060000002,24.1,0.4411,0.3871,0.5791,5.4026,7.8596,10.1631,3.3817,9.0669,48.074,18.692999999999998,47.97030387,26.31262604
4027,38.77174242,51.50266387,1,97.0,2.93,17.7,28.4,19.0,3.6576916930000003,19.8,0.9408,0.7619,0.9796,4.3795,7.2948,11.9082,3.9896,12.7399,59.7141,28.0355,52.64158768,17.09750299
5001,17.68459804,48.25002859,0,96.0,2.35,10.8,17.4,19.9,2.8726940930000002,17.7,0.7459,0.9745,0.5368,2.1669,7.4671,12.1816,3.1625,13.5871,52.9722,18.7116,44.84775011,44.42621477
5003,21.242773,48.735819299999996,0,96.0,2.47,11.4,17.0,19.8,3.056016744,25.9,0.828,0.9287,0.49,3.5321,7.5459,12.5459,3.9679,16.9037,62.7752,21.0321,22.30239472,19.74232011
5005,75.65129537,48.52141563,0,159.0,2.18,9.9,12.7,13.9,4.326134563,27.2,0.4268,0.5145,0.3158,3.3043,8.5443,11.9464,3.0502,10.6951,57.513000000000005,20.7156,1.0,25.00704445
5007,329.4243297,49.74833507,1,57.0,2.67,12.9,12.5,9.1,5.797346676,17.9,0.1742,0.1684,0.3136,4.4205,8.2894,12.3953,3.7505,12.9632,56.8861,22.9031,42.89830881,31.81727384
5009,63.41934499999999,49.28136354,0,159.0,2.41,10.5,14.8,14.9,4.1497689410000005,19.7,0.5207,0.8125,0.46,3.6764,7.6312,14.3016,3.5093,14.2738,55.2291,20.1782,87.00298557,25.89850837
5011,16.57810021,48.97333457,0,96.0,2.42,14.4,18.6,20.9,2.80808256,24.9,0.8761,0.9748,0.8924,3.464,8.4777,13.6281,4.1477,21.4676,65.3145,17.6846,10.46767055,11.25005453
5013,8.255114703,50.52996724,0,96.0,2.3,9.8,15.8,15.2,2.110832972,24.2,0.6761,0.7036,0.3747,2.897,7.7253,12.8755,3.4335,15.8798,62.1245,19.6352,13.27759982,13.35263835
5015,45.04118459,49.8273432,0,159.0,2.39,15.4,14.3,16.4,3.8075772839999997,16.4,0.5506,0.377,0.524,3.5587,6.4502,11.0098,3.1361,10.8763,51.7349,18.6833,58.39309122,24.12107204
5017,15.70386466,50.37556829,0,96.0,2.42,11.0,19.8,30.1,2.753906839,24.3,0.9363,0.9911,0.9863,4.0448,6.5789,14.0351,4.386,21.1014,67.5926,23.0019,49.39495058,48.52566452
5019,25.7715889,47.48207885,0,96.0,2.32,8.5,11.8,21.4,3.24927268,29.9,0.5443,0.5648,0.9764,3.1503,7.4407,10.9211,4.6805,13.0213,55.7756,16.2916,33.97523407,30.48734761
5021,22.75513715,48.80764209,0,82.0,2.33,10.3,21.5,18.1,3.1247909289999996,23.1,0.8029,0.9876,0.2935,2.8917,6.3145,16.3765,4.131,15.5503,60.4013,21.3632,1.0,29.396779300000002
5023,45.00532789,49.12315904,0,96.0,2.31,10.7,15.6,15.6,3.80678088,22.8,0.5102,0.5151,0.0895,3.2446,7.135,12.1751,3.7486,11.8601,56.4498,17.1208,73.77911036,27.11845072
5025,13.309244199999998,49.49723479,1,96.0,2.53,10.5,12.7,14.3,2.588458847,25.1,0.6401,0.9459,0.2038,3.8961,7.6685,11.5028,4.8856,17.1923,64.7495,20.3463,20.02824073,22.64817994
5027,30.62071666,48.29262054,0,96.0,2.38,10.0,15.2,25.5,3.421676795,25.8,0.8978,0.7316,0.9538,3.5158,6.7013,10.3823,3.9877,13.9689,65.8329,23.6196,31.09362861,26.61919352
5029,37.74739701,49.21807541,0,96.0,2.48,10.3,14.8,17.2,3.63091652,23.6,0.6847,0.9195,0.5393,5.0329,6.2978,12.1212,3.5573,14.3874,52.5692,18.419,37.93376148,26.80101698
5031,156.0102374,48.53895515,1,82.0,2.49,9.7,11.7,14.9,5.04992163,27.5,0.5662,0.8695,0.9058,3.5667,6.4624,13.1875,3.9314,12.2611,58.8111,18.8913,45.75817233,42.74707587
5033,106.65666259999999,49.36054508,1,59.0,2.62,12.2,14.1,17.5,4.669614913999999,24.0,0.6121,0.8691,0.2951,4.6139,7.2774,14.3395,3.6454,15.9537,61.5147,26.5133,59.34675508,32.18897672
5035,78.64569667,47.51120842,2,105.0,2.64,10.3,18.6,21.1,4.364952913,26.3,0.893,0.9137,0.8504,3.3454,6.754,12.214,4.5605,18.2894,65.8513,27.2526,50.28623926,46.47439941
5037,26.63778838,48.58395761,0,105.0,2.52,10.9,19.6,18.4,3.282330823,22.5,0.6809,0.9675,0.4432,2.3453,6.1183,13.7322,4.2148,14.344000000000001,57.3759,18.3549,51.66859419,42.003319700000006
5039,10.50210522,49.45070623,0,96.0,2.35,9.7,16.9,21.0,2.351575734,19.5,0.6662,0.9882,0.7421,3.0125,7.2741,10.1396,4.4085,15.1359,64.0705,21.1609,28.51478122,26.005696899999997
5041,14.79008006,47.17014347,0,96.0,2.43,12.0,22.6,29.0,2.69395669,23.4,0.9726,0.9898,0.375,2.6397,6.6872,10.4267,5.1474,19.4457,63.4404,18.2138,28.95941136,26.51847896
5043,21.99406055,48.70190461,0,96.0,2.41,10.2,16.8,20.3,3.090772442,32.6,0.7424,0.6049,0.9456,3.9331,8.488999999999999,14.5526,4.3265,20.4523,63.1268,20.1245,23.2583807,20.85900427
5045,194.4912638,48.79649543,1,96.0,2.56,9.8,8.8,13.4,5.270387246,25.7,0.4334,0.1872,0.7568,6.3497,7.0582,12.1963,3.6152,11.991,58.0679,18.7843,35.12845199,32.84995611
5047,29.09535854,49.88427886,0,59.0,2.51,11.5,19.1,18.0,3.370578661,25.4,0.7041,0.6613,0.5495,4.9813,6.779,13.3333,3.3708,16.3296,57.9401,25.8052,20.94546742,3.59074291
5049,20.18311522,49.37084235,0,96.0,2.32,11.4,15.5,20.6,3.004846375,26.1,0.8551,0.7749,0.4642,2.8582,6.4117,17.9992,2.7037,16.067999999999998,58.9031,18.8104,1.0,38.35753067
5051,146.6346012,48.07820015,1,96.0,2.29,11.7,11.8,15.9,4.987943786000001,23.5,0.6376,0.9239,0.8313,3.9692,8.6436,12.3958,3.6635,14.2547,58.2466,18.6924,49.99784494,33.24211165
5053,28.90900745,49.35669313,1,96.0,2.55,7.2,9.9,12.2,3.364153223,24.0,0.5051,0.7418,0.2566,4.2871,7.7767,11.9641,4.3204,14.8554,63.9083,23.33,20.21472147,11.33553072
5055,78.45767699,49.27964699,1,82.0,2.53,8.7,13.4,14.8,4.362559333,26.1,0.7016,0.9102,0.3843,3.1605,5.8325,14.7967,4.3528,13.5469,57.9514,20.8447,53.36048025,41.43353185
