fips,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White
47159,0.1519,0.2256,0.0968,0.26,Low Vulnerability,0.82,Very High Concern,0.0272,0.0054,0.0037,0.02,0.0,0.926
47095,0.1407,0.214,0.0884,0.92,Very High Vulnerability,0.98,Very High Concern,0.0232,0.0014,0.0024,0.2837,0.0,0.6668
47129,0.1501,0.2236,0.0968,0.75,High Vulnerability,0.91,Very High Concern,0.0133,0.0037,0.0005,0.0569,0.0,0.9205
46115,0.1018,0.1485,0.0747,0.18,Very Low Vulnerability,0.23,Low Concern,0.031,0.0167,0.0,0.0022,0.0019,0.9371
47001,0.1394,0.2081,0.0876,0.61,High Vulnerability,0.54,Moderate Concern,0.0291,0.005,0.0129,0.0351,0.0009,0.8911
47065,0.1143,0.1719,0.0701,0.41,Moderate Vulnerability,0.47,Moderate Concern,0.0565,0.0019,0.0203,0.1892,0.0004,0.7109
46101,0.1018,0.1463,0.0753,0.39,Low Vulnerability,0.25,Low Concern,0.0443,0.1151,0.0212,0.0049,0.0,0.7681
48009,0.1293,0.1898,0.087,0.09,Very Low Vulnerability,0.8,Very High Concern,0.0828,0.0068,0.0017,0.0087,0.0,0.8834
46125,0.1025,0.1467,0.0742,0.11,Very Low Vulnerability,0.09,Very Low Concern,0.0245,0.0046,0.0029,0.0046,0.0,0.9527
47109,0.1452,0.2209,0.0918,0.72,High Vulnerability,0.83,Very High Concern,0.0211,0.0019,0.0021,0.0552,0.0,0.8981
47055,0.149,0.2221,0.0947,0.6,High Vulnerability,0.83,Very High Concern,0.0253,0.0031,0.0022,0.0967,0.0,0.8413
47119,0.1341,0.2008,0.0834,0.39,Low Vulnerability,0.53,Moderate Concern,0.0582,0.0014,0.0094,0.1147,0.0001,0.7929
46077,0.1018,0.1463,0.0753,0.02,Very Low Vulnerability,0.03,Very Low Concern,0.0222,0.0016,0.0022,0.0,0.0,0.968
47031,0.1358,0.2021,0.0864,0.49,Moderate Vulnerability,0.67,High Concern,0.0431,0.0005,0.0108,0.0379,0.0002,0.8838
47143,0.1491,0.2201,0.0955,0.82,Very High Vulnerability,0.88,Very High Concern,0.0495,0.0012,0.0048,0.0226,0.0,0.9053
47173,0.1394,0.2081,0.0876,0.67,High Vulnerability,0.78,High Concern,0.0167,0.0003,0.0028,0.005,0.0027,0.9624
47079,0.1369,0.2073,0.0864,0.63,High Vulnerability,0.61,High Concern,0.026,0.0026,0.0039,0.0817,0.0,0.873
47117,0.1341,0.2008,0.0834,0.61,High Vulnerability,0.51,Moderate Concern,0.0539,0.0,0.0032,0.0756,0.0,0.8486
46085,0.1365,0.2068,0.0967,0.71,High Vulnerability,0.56,Moderate Concern,0.0127,0.4109,0.0062,0.001,0.001,0.5556
47183,0.1369,0.2073,0.0864,0.66,High Vulnerability,0.94,Very High Concern,0.0258,0.0042,0.0025,0.0845,0.0006,0.8677
47007,0.1491,0.2201,0.0955,0.82,Very High Vulnerability,0.91,Very High Concern,0.0248,0.0207,0.0007,0.0331,0.0,0.8795
48003,0.1166,0.1765,0.0789,0.47,Moderate Vulnerability,0.88,Very High Concern,0.5628,0.0,0.0036,0.0068,0.0017,0.4018
47071,0.1452,0.2209,0.0918,0.71,High Vulnerability,0.75,High Concern,0.0255,0.002,0.0046,0.0389,0.0,0.9179
47181,0.149,0.2221,0.0947,0.76,High Vulnerability,0.94,Very High Concern,0.0208,0.0015,0.0079,0.0685,0.0,0.897
47135,0.149,0.2221,0.0947,0.68,High Vulnerability,0.94,Very High Concern,0.0136,0.0015,0.0224,0.0274,0.0,0.9186
46063,0.1046,0.1513,0.0764,0.08,Very Low Vulnerability,0.22,Low Concern,0.0237,0.0214,0.0,0.0207,0.0,0.9211
46123,0.1365,0.2068,0.0967,0.34,Low Vulnerability,0.27,Low Concern,0.002,0.1086,0.0081,0.0,0.0,0.8089
46127,0.1025,0.1467,0.0742,0.03,Very Low Vulnerability,0.03,Very Low Concern,0.0319,0.0111,0.0126,0.0081,0.0,0.921
47015,0.1519,0.2256,0.0968,0.37,Low Vulnerability,0.78,High Concern,0.0224,0.0028,0.0003,0.0187,0.0001,0.9412
47053,0.1407,0.214,0.0884,0.74,High Vulnerability,0.8,High Concern,0.0272,0.0037,0.003,0.171,0.0008,0.7665
46093,0.1046,0.1513,0.0764,0.09,Very Low Vulnerability,0.15,Very Low Concern,0.0424,0.0254,0.0122,0.0185,0.0004,0.8757
46102,0.1365,0.2068,0.0967,0.99,Very High Vulnerability,0.75,High Concern,0.0408,0.9019,0.0,0.0008,0.0,0.0444
47013,0.1501,0.2236,0.0968,0.73,High Vulnerability,0.81,Very High Concern,0.014,0.0024,0.0043,0.0032,0.0,0.9631
47043,0.1408,0.2067,0.0884,0.43,Moderate Vulnerability,0.8,Very High Concern,0.0358,0.004,0.005,0.0417,0.0,0.8947
47161,0.1336,0.2078,0.0811,0.41,Moderate Vulnerability,0.7,High Concern,0.0302,0.0025,0.0071,0.0092,0.0039,0.9179
46111,0.1018,0.1463,0.0753,0.04,Very Low Vulnerability,0.15,Very Low Concern,0.0374,0.008,0.0046,0.0,0.0,0.9403
47067,0.1501,0.2236,0.0968,0.77,High Vulnerability,0.85,Very High Concern,0.0159,0.0005,0.0059,0.005,0.0,0.9672
46083,0.0998,0.1436,0.072,0.02,Very Low Vulnerability,0.06,Very Low Concern,0.0213,0.0043,0.011,0.0132,0.0002,0.9298
47033,0.1407,0.214,0.0884,0.78,High Vulnerability,0.87,Very High Concern,0.1056,0.001,0.0033,0.1299,0.0004,0.7393
47023,0.1307,0.2032,0.0817,0.64,High Vulnerability,0.8,Very High Concern,0.0263,0.0003,0.0045,0.0893,0.0,0.8546
47097,0.1337,0.2022,0.0837,0.97,Very High Vulnerability,0.98,Very High Concern,0.0254,0.0084,0.0026,0.3374,0.0,0.6063
47151,0.1501,0.2236,0.0968,0.76,High Vulnerability,0.81,Very High Concern,0.0096,0.0031,0.0001,0.0057,0.0,0.9714
47087,0.1299,0.1972,0.0814,0.6,High Vulnerability,0.91,Very High Concern,0.0209,0.0015,0.0004,0.0032,0.0,0.9532
47077,0.1452,0.2209,0.0918,0.7,High Vulnerability,0.91,Very High Concern,0.0242,0.0,0.0013,0.0784,0.0008,0.874
46073,0.1018,0.1463,0.0753,0.05,Very Low Vulnerability,0.12,Very Low Concern,0.0302,0.0198,0.0,0.0,0.0,0.945
47003,0.1341,0.2008,0.0834,0.78,High Vulnerability,0.79,High Concern,0.124,0.0022,0.002,0.0791,0.0004,0.768
47121,0.1491,0.2201,0.0955,0.49,Moderate Vulnerability,0.89,Very High Concern,0.0211,0.0021,0.0021,0.019,0.0,0.941
47131,0.1407,0.214,0.0884,0.77,High Vulnerability,0.77,High Concern,0.0441,0.0024,0.0038,0.1024,0.0002,0.8289
48015,0.1114,0.1704,0.0738,0.49,Moderate Vulnerability,0.82,Very High Concern,0.2684,0.001,0.0037,0.0874,0.0,0.6221
47107,0.1413,0.2087,0.0891,0.66,High Vulnerability,0.73,High Concern,0.0401,0.0039,0.0078,0.0362,0.0007,0.8921
47057,0.1519,0.2246,0.0967,0.59,Moderate Vulnerability,0.79,High Concern,0.0334,0.0031,0.0028,0.0045,0.0,0.9395
47141,0.1299,0.1972,0.0814,0.62,High Vulnerability,0.69,High Concern,0.0625,0.0034,0.0125,0.0216,0.0,0.8842
47185,0.1382,0.2064,0.0879,0.6,Moderate Vulnerability,0.87,Very High Concern,0.0257,0.0003,0.0018,0.0212,0.0,0.9348
48005,0.125,0.1935,0.0836,0.98,Very High Vulnerability,0.89,Very High Concern,0.2213,0.0012,0.011,0.146,0.0001,0.605
46065,0.1365,0.2068,0.0967,0.41,Moderate Vulnerability,0.11,Very Low Concern,0.032,0.1185,0.0002,0.0014,0.0,0.8222
47085,0.1369,0.2073,0.0864,0.37,Low Vulnerability,0.83,Very High Concern,0.0247,0.0077,0.007,0.0206,0.0004,0.9247
46129,0.1018,0.1485,0.0747,0.39,Low Vulnerability,0.27,Low Concern,0.022,0.1041,0.0,0.0504,0.0,0.7905
47149,0.1214,0.1813,0.0743,0.33,Low Vulnerability,0.61,High Concern,0.0802,0.0022,0.0338,0.1452,0.0002,0.7076
47171,0.14,0.2081,0.0885,0.8,High Vulnerability,0.7,High Concern,0.049,0.001,0.0028,0.0034,0.0,0.9314
48025,0.1183,0.18,0.0772,0.97,Very High Vulnerability,0.99,Very High Concern,0.5886,0.0042,0.0052,0.0683,0.0001,0.3138
47021,0.1408,0.2067,0.0884,0.24,Low Vulnerability,0.6,Moderate Concern,0.03,0.0043,0.0039,0.0159,0.0003,0.9254
47051,0.1358,0.2021,0.0864,0.38,Low Vulnerability,0.73,High Concern,0.0339,0.0004,0.0044,0.0452,0.0007,0.8838
46095,0.1365,0.2068,0.0967,0.92,Very High Vulnerability,0.77,High Concern,0.0443,0.5482,0.0,0.0015,0.0,0.3855
47115,0.1491,0.2201,0.0955,0.51,Moderate Vulnerability,0.68,High Concern,0.0181,0.0004,0.0045,0.0257,0.0,0.9172
47025,0.1501,0.2236,0.0968,0.71,High Vulnerability,0.78,High Concern,0.0132,0.0022,0.0078,0.0099,0.0016,0.9519
47059,0.14,0.2081,0.0885,0.54,Moderate Vulnerability,0.57,Moderate Concern,0.0289,0.0026,0.004,0.0214,0.0,0.9305
46091,0.1018,0.1485,0.0747,0.21,Low Vulnerability,0.33,Low Concern,0.0834,0.075,0.0,0.0063,0.0,0.8299
47179,0.1254,0.1895,0.0782,0.46,Moderate Vulnerability,0.53,Moderate Concern,0.0343,0.0029,0.0164,0.0399,0.0,0.8863
46121,0.1365,0.2068,0.0967,0.96,Very High Vulnerability,0.85,Very High Concern,0.0116,0.874,0.0185,0.0006,0.0,0.0794
46081,0.1046,0.1513,0.0764,0.26,Low Vulnerability,0.18,Very Low Concern,0.0326,0.0218,0.0092,0.0089,0.0013,0.9085
47069,0.1452,0.2209,0.0918,0.87,Very High Vulnerability,0.89,Very High Concern,0.0176,0.0031,0.0073,0.4178,0.0,0.5422
48021,0.124,0.188,0.0827,0.75,High Vulnerability,0.85,Very High Concern,0.3768,0.0027,0.0084,0.0707,0.0,0.5233
47011,0.1413,0.2087,0.0891,0.69,High Vulnerability,0.77,High Concern,0.0619,0.0013,0.0119,0.0478,0.0003,0.8549
47123,0.126,0.1874,0.0786,0.65,High Vulnerability,0.73,High Concern,0.044,0.0059,0.004,0.02,0.0,0.9105
47099,0.149,0.2221,0.0947,0.83,Very High Vulnerability,0.92,Very High Concern,0.0223,0.0034,0.0052,0.0167,0.0018,0.9325
47133,0.1299,0.1972,0.0814,0.46,Moderate Vulnerability,0.86,Very High Concern,0.0148,0.0006,0.0045,0.0065,0.0042,0.961
47005,0.1369,0.2073,0.0864,0.7,High Vulnerability,0.89,Very High Concern,0.0243,0.004,0.0003,0.0302,0.0,0.9273
46109,0.1018,0.1485,0.0747,0.72,High Vulnerability,0.56,Moderate Concern,0.0347,0.3712,0.0011,0.006,0.0,0.5649
47035,0.1382,0.2064,0.0879,0.54,Moderate Vulnerability,0.48,Moderate Concern,0.0299,0.0049,0.0035,0.0067,0.0,0.9443
47153,0.1491,0.2201,0.0955,0.57,Moderate Vulnerability,0.8,High Concern,0.0354,0.0011,0.0,0.0022,0.0,0.9353
48013,0.1146,0.174,0.0756,0.85,Very High Vulnerability,0.95,Very High Concern,0.6432,0.0011,0.0035,0.0027,0.0,0.3329
46103,0.1046,0.1513,0.0764,0.42,Moderate Vulnerability,0.15,Very Low Concern,0.0518,0.0815,0.0128,0.0117,0.0017,0.799
46075,0.1365,0.2068,0.0967,0.01,Very Low Vulnerability,0.13,Very Low Concern,0.0,0.0593,0.0,0.0113,0.0,0.9294
47075,0.1452,0.2209,0.0918,0.87,Very High Vulnerability,0.88,Very High Concern,0.0432,0.0,0.0005,0.5079,0.0003,0.44
47163,0.134,0.1975,0.0835,0.54,Moderate Vulnerability,0.49,Moderate Concern,0.019,0.001,0.0061,0.0184,0.0006,0.934
47041,0.1519,0.2256,0.0968,0.43,Moderate Vulnerability,0.82,Very High Concern,0.0826,0.0031,0.0016,0.017,0.0006,0.8799
47089,0.1411,0.2073,0.0884,0.56,Moderate Vulnerability,0.62,High Concern,0.0359,0.0013,0.0063,0.017,0.0003,0.9223
46135,0.1025,0.1467,0.0742,0.32,Low Vulnerability,0.12,Very Low Concern,0.0452,0.0321,0.0019,0.0155,0.0008,0.8844
48027,0.1244,0.1993,0.0815,0.81,Very High Vulnerability,0.83,Very High Concern,0.2482,0.0024,0.0284,0.2152,0.0063,0.4577
46119,0.1365,0.2068,0.0967,0.01,Very Low Vulnerability,0.05,Very Low Concern,0.013,0.0107,0.0,0.0,0.0,0.9602
47027,0.1299,0.1972,0.0814,0.59,Moderate Vulnerability,0.86,Very High Concern,0.0261,0.0,0.001,0.0239,0.0,0.9441
46097,0.1018,0.1463,0.0753,0.11,Very Low Vulnerability,0.04,Very Low Concern,0.0204,0.005,0.0036,0.0027,0.0,0.9507
47139,0.1413,0.2087,0.0891,0.49,Moderate Vulnerability,0.75,High Concern,0.021,0.0029,0.001,0.0033,0.0,0.948
46067,0.1018,0.1463,0.0753,0.25,Low Vulnerability,0.14,Very Low Concern,0.0216,0.0119,0.0029,0.0,0.0,0.9469
47177,0.1519,0.2256,0.0968,0.83,Very High Vulnerability,0.87,Very High Concern,0.0908,0.0032,0.007,0.0206,0.0023,0.8525
48007,0.1183,0.18,0.0772,0.8,Very High Vulnerability,0.85,Very High Concern,0.2748,0.0011,0.02,0.0138,0.0,0.6739
47083,0.1369,0.2073,0.0864,0.56,Moderate Vulnerability,0.88,Very High Concern,0.0038,0.0073,0.0017,0.054,0.002,0.92
47113,0.1307,0.2032,0.0817,0.71,High Vulnerability,0.66,High Concern,0.0386,0.0011,0.0108,0.3697,0.0,0.5575
47187,0.0864,0.1233,0.0536,0.02,Very Low Vulnerability,0.31,Low Concern,0.0477,0.0006,0.042,0.041,0.0003,0.8458
47019,0.14,0.2081,0.0885,0.62,High Vulnerability,0.92,Very High Concern,0.0187,0.0037,0.0045,0.017,0.0005,0.9479
46089,0.1018,0.1485,0.0747,0.29,Low Vulnerability,0.12,Very Low Concern,0.0131,0.0035,0.0078,0.0209,0.0,0.9504
47061,0.1491,0.2201,0.0955,0.87,Very High Vulnerability,0.96,Very High Concern,0.0125,0.0098,0.0019,0.0072,0.0,0.8689
47049,0.1382,0.2064,0.0879,0.64,High Vulnerability,0.83,Very High Concern,0.0153,0.0,0.0055,0.0032,0.0,0.9652
47105,0.126,0.1874,0.0786,0.39,Low Vulnerability,0.46,Moderate Concern,0.0878,0.0013,0.0072,0.0092,0.0,0.8769
47147,0.1408,0.2067,0.0884,0.43,Moderate Vulnerability,0.62,High Concern,0.0693,0.0023,0.0056,0.0719,0.0006,0.8326
47169,0.1519,0.2256,0.0968,0.52,Moderate Vulnerability,0.73,High Concern,0.0108,0.0053,0.0024,0.1018,0.0,0.8416
47091,0.14,0.2081,0.0885,0.57,Moderate Vulnerability,0.85,Very High Concern,0.0203,0.0051,0.0048,0.0345,0.0,0.9229
47125,0.1336,0.2078,0.0811,0.52,Moderate Vulnerability,0.71,High Concern,0.1001,0.0046,0.0214,0.1929,0.0037,0.6333
48169,0.1143,0.1758,0.0766,0.72,High Vulnerability,0.96,Very High Concern,0.5222,0.0013,0.0196,0.0563,0.0,0.3965
48307,0.1235,0.1873,0.0822,0.74,High Vulnerability,0.93,Very High Concern,0.3231,0.0005,0.0074,0.0108,0.0,0.6051
48233,0.1241,0.1883,0.0824,0.66,High Vulnerability,0.86,Very High Concern,0.2326,0.0155,0.0036,0.0144,0.007,0.7036
48031,0.1008,0.1475,0.0669,0.28,Low Vulnerability,0.68,High Concern,0.1938,0.0012,0.0144,0.0003,0.0037,0.7699
48207,0.1278,0.1901,0.086,0.98,Very High Vulnerability,0.99,Very High Concern,0.2857,0.0047,0.0028,0.0379,0.0,0.6465
48261,0.0992,0.1603,0.0642,0.73,High Vulnerability,0.99,Very High Concern,0.9472,0.0,0.0,0.0,0.0,0.0528
48041,0.1055,0.1682,0.0691,0.65,High Vulnerability,0.81,Very High Concern,0.2556,0.0013,0.0611,0.1028,0.0006,0.5579
48271,0.107,0.1724,0.0705,0.86,Very High Vulnerability,0.98,Very High Concern,0.5928,0.0,0.0,0.0014,0.0,0.4058
48051,0.1225,0.1864,0.0827,0.61,High Vulnerability,0.83,Very High Concern,0.2069,0.0034,0.0004,0.1312,0.0,0.6472
48143,0.1134,0.1689,0.0762,0.63,High Vulnerability,0.87,Very High Concern,0.2108,0.0007,0.0088,0.0185,0.002,0.7456
48115,0.1235,0.1873,0.0822,0.95,Very High Vulnerability,1.0,Very High Concern,0.5747,0.0036,0.0019,0.0769,0.0,0.3329
48135,0.1113,0.171,0.0731,0.79,High Vulnerability,0.88,Very High Concern,0.6068,0.002,0.0109,0.0443,0.0002,0.3229
48059,0.1278,0.1901,0.086,0.3,Low Vulnerability,0.8,High Concern,0.0963,0.0004,0.005,0.0091,0.0,0.86
48251,0.1346,0.1961,0.0907,0.51,Moderate Vulnerability,0.73,High Concern,0.2136,0.0034,0.0092,0.0347,0.004,0.7199
48071,0.1377,0.2028,0.0929,0.41,Moderate Vulnerability,0.79,High Concern,0.2244,0.0015,0.0113,0.0726,0.0,0.6697
48123,0.1134,0.1709,0.0762,0.82,Very High Vulnerability,0.97,Very High Concern,0.3536,0.0002,0.0,0.0928,0.0,0.5478
48217,0.1248,0.188,0.085,0.87,Very High Vulnerability,0.93,Very High Concern,0.2061,0.003,0.004,0.0627,0.0017,0.706
48145,0.1248,0.188,0.085,0.98,Very High Vulnerability,0.99,Very High Concern,0.2316,0.0039,0.0047,0.2411,0.0,0.5124
48243,0.1166,0.1765,0.0789,0.36,Low Vulnerability,0.89,Very High Concern,0.3985,0.0,0.0,0.0103,0.0,0.5837
48273,0.0992,0.1603,0.0642,0.98,Very High Vulnerability,0.99,Very High Concern,0.7288,0.0004,0.0224,0.0294,0.0,0.2019
48153,0.1143,0.1758,0.0766,0.83,Very High Vulnerability,0.97,Very High Concern,0.5868,0.0005,0.0017,0.0288,0.0,0.3681
48265,0.1008,0.1475,0.0669,0.7,High Vulnerability,0.6,High Concern,0.2694,0.0025,0.0082,0.0143,0.0008,0.6872
48235,0.1235,0.1873,0.0822,0.2,Low Vulnerability,0.88,Very High Concern,0.2556,0.0,0.0,0.0407,0.0,0.6988
48225,0.1365,0.206,0.093,0.91,Very High Vulnerability,0.97,Very High Concern,0.1108,0.0023,0.0038,0.2491,0.0,0.6183
48049,0.1278,0.1901,0.086,0.63,High Vulnerability,0.72,High Concern,0.2225,0.0029,0.0071,0.0353,0.0,0.7163
48137,0.107,0.1724,0.0705,0.44,Moderate Vulnerability,0.92,Very High Concern,0.5662,0.0005,0.0,0.0,0.0,0.4327
48249,0.0992,0.1603,0.0642,0.92,Very High Vulnerability,0.99,Very High Concern,0.8028,0.002,0.0051,0.0062,0.0013,0.1796
48223,0.1283,0.1937,0.0866,0.71,High Vulnerability,0.76,High Concern,0.1687,0.0027,0.0067,0.07,0.0012,0.7328
48057,0.1065,0.1663,0.0699,0.86,Very High Vulnerability,0.88,Very High Concern,0.4887,0.0,0.0526,0.0233,0.0003,0.4229
48113,0.1078,0.1697,0.0704,0.75,High Vulnerability,0.83,Very High Concern,0.4018,0.0021,0.0624,0.2226,0.0004,0.2913
48295,0.1241,0.1883,0.0824,0.46,Moderate Vulnerability,0.87,Very High Concern,0.3196,0.0191,0.0062,0.0053,0.0,0.6251
48209,0.1018,0.157,0.0664,0.49,Moderate Vulnerability,0.73,High Concern,0.3893,0.0024,0.015,0.0385,0.0,0.5377
48263,0.1278,0.1901,0.086,0.44,Moderate Vulnerability,0.91,Very High Concern,0.1406,0.0124,0.0,0.0093,0.0,0.8377
48033,0.1235,0.1873,0.0822,0.06,Very Low Vulnerability,0.72,High Concern,0.137,0.0,0.0,0.0,0.0,0.8385
48179,0.1241,0.1883,0.0824,0.84,Very High Vulnerability,0.95,Very High Concern,0.29,0.0066,0.0067,0.0431,0.002,0.6332
48043,0.1166,0.1765,0.0789,0.66,High Vulnerability,0.84,Very High Concern,0.4477,0.0187,0.0149,0.0021,0.0,0.5029
48151,0.1278,0.1901,0.086,0.43,Moderate Vulnerability,0.91,Very High Concern,0.327,0.0013,0.0031,0.0265,0.0,0.6177
48107,0.1143,0.1758,0.0766,0.94,Very High Vulnerability,0.99,Very High Concern,0.5601,0.0,0.0057,0.0314,0.0019,0.3939
48171,0.1008,0.1475,0.0669,0.36,Low Vulnerability,0.61,High Concern,0.2318,0.0032,0.0012,0.0008,0.0,0.747
48073,0.1282,0.1918,0.0871,0.92,Very High Vulnerability,0.94,Very High Concern,0.2314,0.0056,0.0044,0.135,0.0008,0.6069
48305,0.1143,0.1758,0.0766,0.89,Very High Vulnerability,0.99,Very High Concern,0.4722,0.0007,0.0079,0.007,0.001,0.493
48215,0.1074,0.1741,0.0695,0.98,Very High Vulnerability,0.99,Very High Concern,0.9218,0.0006,0.0094,0.0042,0.0001,0.0614
48161,0.1248,0.188,0.085,0.84,Very High Vulnerability,0.97,Very High Concern,0.155,0.0041,0.0045,0.1508,0.0,0.666
48177,0.1134,0.1709,0.0762,0.9,Very High Vulnerability,0.98,Very High Concern,0.5074,0.0014,0.0037,0.0647,0.0002,0.4165
48241,0.1428,0.2169,0.0983,0.82,Very High Vulnerability,0.92,Very High Concern,0.0672,0.0012,0.0045,0.1653,0.0007,0.7452
48035,0.1248,0.188,0.085,0.62,High Vulnerability,0.89,Very High Concern,0.1834,0.0036,0.0055,0.0161,0.0,0.7783
48121,0.0949,0.1412,0.0617,0.22,Low Vulnerability,0.63,High Concern,0.193,0.0037,0.0865,0.0958,0.0008,0.5925
48159,0.1283,0.1937,0.0866,0.53,Moderate Vulnerability,0.79,High Concern,0.1446,0.0029,0.0005,0.0437,0.0,0.7867
48065,0.1241,0.1883,0.0824,0.03,Very Low Vulnerability,0.6,High Concern,0.0992,0.0161,0.0037,0.008,0.0,0.8572
48075,0.1241,0.1883,0.0824,0.75,High Vulnerability,0.92,Very High Concern,0.3101,0.0,0.0054,0.0804,0.0,0.5846
48119,0.1283,0.1937,0.0866,0.57,Moderate Vulnerability,0.85,Very High Concern,0.0777,0.0008,0.0053,0.0878,0.0,0.8076
48149,0.124,0.188,0.0827,0.44,Moderate Vulnerability,0.84,Very High Concern,0.2099,0.0004,0.0047,0.0654,0.0,0.7123
48267,0.1235,0.1873,0.0822,0.59,Moderate Vulnerability,0.82,Very High Concern,0.2179,0.0,0.0,0.011,0.0,0.7567
48173,0.1235,0.1873,0.0822,0.18,Very Low Vulnerability,0.81,Very High Concern,0.4377,0.0,0.0,0.0,0.0,0.5623
48055,0.124,0.188,0.0827,0.87,Very High Vulnerability,0.97,Very High Concern,0.5219,0.0042,0.0097,0.056,0.0013,0.3967
48139,0.1147,0.169,0.0766,0.39,Low Vulnerability,0.7,High Concern,0.2623,0.0028,0.0064,0.098,0.0004,0.6083
48129,0.1241,0.1883,0.0824,0.45,Moderate Vulnerability,0.82,Very High Concern,0.1107,0.0036,0.0036,0.0548,0.0,0.8085
48257,0.1236,0.185,0.0839,0.57,Moderate Vulnerability,0.77,High Concern,0.2142,0.0027,0.0128,0.1172,0.0004,0.6369
48045,0.1241,0.1883,0.0824,0.46,Moderate Vulnerability,0.95,Very High Concern,0.3562,0.0,0.0,0.0082,0.0151,0.58
48227,0.1235,0.1873,0.0822,0.92,Very High Vulnerability,0.97,Very High Concern,0.4251,0.0071,0.0069,0.0519,0.0003,0.4865
48237,0.1293,0.1898,0.087,0.65,High Vulnerability,0.98,Very High Concern,0.1688,0.0027,0.001,0.0474,0.0,0.7716
48213,0.1398,0.2105,0.0948,0.72,High Vulnerability,0.9,Very High Concern,0.1276,0.0077,0.0065,0.0635,0.0003,0.7818
48163,0.1146,0.174,0.0756,0.99,Very High Vulnerability,0.99,Very High Concern,0.7928,0.0005,0.0081,0.0318,0.0,0.1627
48247,0.1146,0.1867,0.0742,0.99,Very High Vulnerability,1.0,Very High Concern,0.9134,0.0,0.0,0.0004,0.0,0.0809
48037,0.1356,0.2056,0.0926,0.85,Very High Vulnerability,0.86,Very High Concern,0.076,0.0088,0.0104,0.2438,0.0002,0.6379
48191,0.1241,0.1883,0.0824,0.95,Very High Vulnerability,1.0,Very High Concern,0.3478,0.0052,0.0026,0.0617,0.0,0.5561
48255,0.1134,0.1709,0.0762,0.84,Very High Vulnerability,0.97,Very High Concern,0.5472,0.0012,0.0104,0.0641,0.0,0.3584
48277,0.1283,0.1937,0.0866,0.84,Very High Vulnerability,0.94,Very High Concern,0.0787,0.0055,0.0077,0.1275,0.0011,0.7442
48127,0.107,0.1724,0.0705,1.0,Very High Vulnerability,0.99,Very High Concern,0.8691,0.0,0.0141,0.0004,0.0,0.1095
48157,0.0795,0.1228,0.0524,0.29,Low Vulnerability,0.54,Moderate Concern,0.245,0.0022,0.2002,0.2012,0.0005,0.3309
48067,0.1356,0.2056,0.0926,0.78,High Vulnerability,0.98,Very High Concern,0.045,0.0004,0.0055,0.1708,0.0,0.7631
48221,0.1134,0.1689,0.0762,0.26,Low Vulnerability,0.66,High Concern,0.124,0.0089,0.007,0.0076,0.0006,0.8422
48131,0.1146,0.1867,0.0742,1.0,Very High Vulnerability,1.0,Very High Concern,0.8933,0.0,0.0,0.0131,0.0,0.0935
48165,0.1166,0.1765,0.0789,0.68,High Vulnerability,0.99,Very High Concern,0.4149,0.0028,0.0049,0.0217,0.0004,0.5551
48063,0.1285,0.1874,0.0874,0.9,Very High Vulnerability,0.98,Very High Concern,0.2497,0.0045,0.0043,0.1581,0.0,0.5578
48053,0.1264,0.1929,0.0847,0.53,Moderate Vulnerability,0.7,High Concern,0.2223,0.0032,0.0086,0.0175,0.0005,0.736
48175,0.1134,0.1709,0.0762,0.58,Moderate Vulnerability,0.97,Very High Concern,0.3585,0.0,0.0073,0.0492,0.0,0.5827
48117,0.1241,0.1883,0.0824,0.84,Very High Vulnerability,0.9,Very High Concern,0.7283,0.0037,0.0063,0.0064,0.001,0.2469
48229,0.1166,0.1765,0.0789,0.98,Very High Vulnerability,0.98,Very High Concern,0.778,0.0,0.0077,0.0163,0.0,0.1735
48269,0.1143,0.1758,0.0766,0.2,Very Low Vulnerability,0.68,High Concern,0.3291,0.0,0.0,0.0,0.0,0.6709
48147,0.1317,0.1945,0.0881,0.58,Moderate Vulnerability,0.86,Very High Concern,0.1129,0.0067,0.0064,0.0563,0.0004,0.7879
48195,0.1241,0.1883,0.0824,0.76,High Vulnerability,0.83,Very High Concern,0.4801,0.0014,0.0007,0.0009,0.0,0.5161
48205,0.1241,0.1883,0.0824,0.53,Moderate Vulnerability,0.74,High Concern,0.2672,0.0035,0.0145,0.0741,0.0,0.5998
48239,0.1134,0.1709,0.0762,0.68,High Vulnerability,0.93,Very High Concern,0.3311,0.0,0.0105,0.0648,0.0006,0.5848
48133,0.1278,0.1901,0.086,0.81,Very High Vulnerability,0.98,Very High Concern,0.1636,0.003,0.0062,0.0286,0.0,0.7932
48167,0.1049,0.1574,0.0689,0.58,Moderate Vulnerability,0.73,High Concern,0.2463,0.0024,0.0326,0.1235,0.0003,0.5736
48155,0.1293,0.1898,0.087,0.48,Moderate Vulnerability,0.93,Very High Concern,0.2227,0.0047,0.0,0.0227,0.0,0.7208
