ToxPi Score,Name,Transmissible Cases,Disease Spread,Pop Mobility,Residential Density,Vaccines,Social Distancing,Testing,Hospital Beds,Hospital Ventilators,Pop Demographics,Air Pollution,Age Distribution,Co-morbidities,Health Disparities
0.5673123137408435,"Florida, Columbia",0.5009374085103314,0.409397056494902,0.58503831092863,0.9726,0.6389452332657201,1.0,0.311975589416024,0.8703703703703702,0.144,0.5746090104598212,0.3473053892215569,0.579673914473061,0.5052947412059827,0.5479018320886752
0.567046460803875,"Georgia, Thomas",0.4641118945438202,0.4610731789795286,0.5759889773044112,0.8093,0.781947261663286,1.0,0.3299419548375408,0.6666666666666666,0.216,0.6432532501580688,0.4910179640718562,0.5627304600978258,0.4060733464819049,0.5986140311122378
0.5669651406891066,"North Carolina, Lincoln",0.6707893217854969,0.6030891049519723,0.596267268427052,0.1939,0.5973630831643002,1.0,0.2613499262558896,0.6944444444444444,0.448,0.4402432054812786,0.4670658682634731,0.5561726637917245,0.3767292058479873,0.3736120902761873
0.5669452611377155,"Alabama, Montgomery",0.4815226135008775,0.4568394263754279,0.6824234818292259,0.7463,0.5669371196754565,1.0,0.365991250692547,0.6759259259259258,0.432,0.6342865860157479,0.532934131736527,0.491297583161881,0.4614068876921968,0.4836980066372354
0.566728188650696,"California, Tehama",0.5864058111253556,0.5969148572127645,0.5263715302041144,0.8456,0.667342799188641,0.75,0.2959204132579616,0.8518518518518519,0.216,0.4385941056347602,0.341317365269461,0.5978576089534523,0.2813815772193524,0.5242328368628291
0.5665598241191752,"Ohio, Montgomery",0.6077865066206937,0.5953333288603897,0.7109149140028819,0.6422,0.5182555780933064,1.0,0.2840742912169342,0.6851851851851851,0.288,0.5202797593079316,0.5389221556886228,0.5648909983668218,0.4479479170134728,0.3537523415687357
0.5662423218180254,"Tennessee, Loudon",0.5979118962652622,0.5409025106422902,0.6068426659668061,0.3407,0.4482758620689655,1.0,0.4466402171578484,0.7407407407407407,0.616,0.3250717152783851,0.4550898203592814,0.7094849659803716,0.4092621301561034,0.3226942413547411
0.5662048654446225,"Oklahoma, Choctaw",0.7171818825965037,0.6423662562926411,0.4767489074822055,0.8243,0.7271805273833671,0.75,0.4741925880827664,0.3796296296296296,0.0,0.8465124031479393,0.3952095808383233,0.6170727822364962,0.4985030164410888,0.759722680264913
0.566105707532834,"Kentucky, Daviess",0.6302638680136112,0.5795686276784237,0.6405325010107709,0.7071,0.5111561866125761,1.0,0.2999178113453731,0.6296296296296297,0.448,0.3361686902429139,0.5508982035928144,0.5449798764246452,0.356897297660179,0.2855216295126255
0.5661023505821217,"Tennessee, Franklin",0.5827232821736942,0.5090249798268368,0.545735847246516,0.2381,0.6643002028397567,1.0,0.4453932341826881,0.5740740740740741,0.6,0.4293855387966067,0.4311377245508981,0.6017807168377609,0.4826962163208171,0.3318584997900506
0.5659565887787595,"Oklahoma, Washington",0.67271368246994,0.6207181853254118,0.5727264346926143,0.3311,0.6419878296146044,1.0,0.4502955492031638,0.7314814814814815,0.12,0.6610883740274953,0.4191616766467066,0.5998243249034969,0.4276522413060344,0.3119133664076826
0.5659446996120566,"Mississippi, Pike",0.4576665007256271,0.4422009451985072,0.5851397377195666,0.9659,0.5821501014198782,1.0,0.5007813809444353,0.5833333333333333,0.424,0.642340505489927,0.3712574850299401,0.542700408721451,0.5292903398023141,0.6609932890067777
0.5659143856057534,"Delaware, Kent",0.6311746061903721,0.6122717853782574,0.6154588727216288,0.8373,0.5476673427991887,1.0,0.2129530317743071,0.8240740740740741,0.128,0.6304153843266543,0.3772455089820359,0.542700408721451,0.3805449350693194,0.3240880099206092
0.5658619283022542,"Kentucky, Hardin",0.6791448199988543,0.6298548782931677,0.6158660814582864,0.6625,0.4533468559837728,1.0,0.3313781193548222,0.5555555555555555,0.472,0.5165808979820594,0.5269461077844312,0.4640817135884801,0.4477865484169997,0.2613421429324924
0.5658143276019902,"Missouri, Johnson",0.542776404958893,0.5414905959312566,0.5345023057182354,0.8036,0.665314401622718,1.0,0.3078963806780347,0.861111111111111,0.264,0.4579171942965538,0.3832335329341317,0.4285603903886945,0.3560438967270413,0.335951514100401
0.5657389155110396,"South Carolina, Lee",0.5353787232856961,0.5135798825556385,0.4593003399173551,0.9771,0.652129817444219,0.75,0.2998199834694313,0.6748148148148148,0.33896,0.6667235168467193,0.4311377245508981,0.5670390838965326,0.5758775549646384,0.6429284351677798
0.565658217985035,"Ohio, Perry",0.7397089676393335,0.7115378794937209,0.5337251203047549,0.3811,0.6561866125760649,0.75,0.2910385084030719,0.7118518518518518,0.252,0.1903481081332728,0.4790419161676646,0.5334405085950897,0.4189059758177847,0.473160689961463
0.5656543190918506,"Texas, Wichita",0.6088542817855569,0.5588801262623132,0.6531197891126818,0.8883,0.4908722109533468,1.0,0.3455182535413352,0.6944444444444444,0.248,0.6048098769101452,0.3473053892215569,0.491297583161881,0.4194193426647399,0.5058774329030874
0.565642355018933,"Virginia, Mecklenburg",0.5516385866160989,0.5905241393721113,0.5415633065277308,0.7265,0.6085192697768762,0.75,0.3269964165162374,0.9166666666666666,0.176,0.590560333523084,0.4011976047904191,0.7021046890169179,0.5299490924708627,0.4732790173762052
0.5654922962442614,"Ohio, Crawford",0.707843496809097,0.674621513827907,0.5279302684973366,0.1576,0.6105476673427992,1.0,0.2880193509898645,0.8796296296296295,0.24,0.2322284604119533,0.502994011976048,0.6207997313712245,0.3840777272646081,0.312347193224066
0.5654498068012979,"Minnesota, Stearns",0.6636182391390988,0.6024337444681385,0.6082450977007918,0.7806,0.5202839756592292,1.0,0.187233958275405,0.8796296296296295,0.304,0.4531311521256762,0.2395209580838323,0.4886637078344629,0.2223481028024818,0.1624262376326959
0.5653031130216098,"South Carolina, Marion",0.682462947639683,0.6137333600770661,0.5085101284693931,0.5014,0.5912778904665315,0.825,0.2874861572746801,0.787037037037037,0.096,0.7009078974373968,0.4131736526946108,0.5858342498966352,0.6301855628798501,0.6560035539402849
0.5652738872859588,"Idaho, Twin Falls",0.7254308601898727,0.6542073534442985,0.5725179975176197,0.3203,0.6267748478701826,1.0,0.2894973661880415,0.5555555555555555,0.472,0.3337205000540284,0.2754491017964072,0.5092312328105775,0.2764702540192729,0.370592137270459
0.565165144487028,"Michigan, Genesee",0.4916476617369865,0.5108705821144323,0.7029476102206466,0.4585,0.575050709939148,1.0,0.3430142526068586,0.8703703703703702,0.352,0.5820109210638612,0.4311377245508981,0.5494974081927578,0.4379218561715023,0.4136642851407291
0.5650342141378085,"Kentucky, Casey",0.6228702338335791,0.5753564038421854,0.4799924032792559,0.5594,0.7018255578093305,0.675,0.301592603259239,0.8240740740740741,0.2319999999999999,0.2654597050569293,0.4431137724550898,0.6151952376728468,0.5468133187541145,0.6631591530373145
0.5649321565764229,"Washington, Spokane",0.606262108070777,0.5982240032792557,0.6828875810771663,0.7896,0.4898580121703854,1.0,0.3110635658114025,0.8240740740740741,0.256,0.4684050560125656,0.5209580838323353,0.5215324091055006,0.2505225435113576,0.203931546439998
0.5649049771577884,"Kentucky, Mason",0.5905284754274747,0.566924123622964,0.523758305480898,0.7237,0.54158215010142,1.0,0.329817840530509,0.5833333333333333,0.544,0.4294222194424394,0.437125748502994,0.5670390838965326,0.4630477170862024,0.4177218133379582
0.5647974141065955,"Texas, Tarrant",0.5818078270106932,0.5261843488317103,0.7715383564374879,0.4464,0.4908722109533468,1.0,0.3275434895034367,0.8240740740740741,0.376,0.6070006119553377,0.4550898203592814,0.3858264638151737,0.2613552588143992,0.3786405815071813
